[Header]
GSGX Version	1.9.0
Report Date	7/2/2014 1:28:38 PM
Project	LUNG
Group Set	LUNG
Analysis	LUNG_nonorm_nobkgd
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	6285431096_A.AVG_Signal	6285431096_A.NARRAYS	6285431096_A.ARRAY_STDEV	6285431096_A.BEAD_STDERR	6285431096_A.Avg_NBEADS	6285431096_A.Detection Pval	6285431098_A.AVG_Signal	6285431098_A.NARRAYS	6285431098_A.ARRAY_STDEV	6285431098_A.BEAD_STDERR	6285431098_A.Avg_NBEADS	6285431098_A.Detection Pval	6285431098_B.AVG_Signal	6285431098_B.NARRAYS	6285431098_B.ARRAY_STDEV	6285431098_B.BEAD_STDERR	6285431098_B.Avg_NBEADS	6285431098_B.Detection Pval	6285431096_B.AVG_Signal	6285431096_B.NARRAYS	6285431096_B.ARRAY_STDEV	6285431096_B.BEAD_STDERR	6285431096_B.Avg_NBEADS	6285431096_B.Detection Pval	6285431098_C.AVG_Signal	6285431098_C.NARRAYS	6285431098_C.ARRAY_STDEV	6285431098_C.BEAD_STDERR	6285431098_C.Avg_NBEADS	6285431098_C.Detection Pval	6285431098_D.AVG_Signal	6285431098_D.NARRAYS	6285431098_D.ARRAY_STDEV	6285431098_D.BEAD_STDERR	6285431098_D.Avg_NBEADS	6285431098_D.Detection Pval	6285431096_C.AVG_Signal	6285431096_C.NARRAYS	6285431096_C.ARRAY_STDEV	6285431096_C.BEAD_STDERR	6285431096_C.Avg_NBEADS	6285431096_C.Detection Pval	6285431096_D.AVG_Signal	6285431096_D.NARRAYS	6285431096_D.ARRAY_STDEV	6285431096_D.BEAD_STDERR	6285431096_D.Avg_NBEADS	6285431096_D.Detection Pval	6285431096_E.AVG_Signal	6285431096_E.NARRAYS	6285431096_E.ARRAY_STDEV	6285431096_E.BEAD_STDERR	6285431096_E.Avg_NBEADS	6285431096_E.Detection Pval	6285431096_F.AVG_Signal	6285431096_F.NARRAYS	6285431096_F.ARRAY_STDEV	6285431096_F.BEAD_STDERR	6285431096_F.Avg_NBEADS	6285431096_F.Detection Pval	6285431098_E.AVG_Signal	6285431098_E.NARRAYS	6285431098_E.ARRAY_STDEV	6285431098_E.BEAD_STDERR	6285431098_E.Avg_NBEADS	6285431098_E.Detection Pval	6285431098_F.AVG_Signal	6285431098_F.NARRAYS	6285431098_F.ARRAY_STDEV	6285431098_F.BEAD_STDERR	6285431098_F.Avg_NBEADS	6285431098_F.Detection Pval	
NEGATIVE	1340300	144.7	1	NaN	6.144	49	0.12927	127.8	1	NaN	3.982	34	0.18590	118.8	1	NaN	3.324	36	0.52885	137.6	1	NaN	6.465	38	0.12286	116.3	1	NaN	4.437	40	0.26603	123.9	1	NaN	4.191	40	0.28846	139.3	1	NaN	8.249	31	0.05662	131.7	1	NaN	5.793	48	0.11004	126.6	1	NaN	8.108	38	0.19017	115.0	1	NaN	5.421	39	0.63141	110.4	1	NaN	4.071	53	0.30021	112.2	1	NaN	3.778	36	0.21795	
NEGATIVE	1400382	131.5	1	NaN	6.194	39	0.55235	122.7	1	NaN	4.191	46	0.39850	118.0	1	NaN	3.305	58	0.58013	123.3	1	NaN	4.926	54	0.59829	114.4	1	NaN	3.329	58	0.36004	120.6	1	NaN	4.193	52	0.44979	118.1	1	NaN	4.556	55	0.64637	121.8	1	NaN	6.155	35	0.40812	117.8	1	NaN	4.282	54	0.52457	119.1	1	NaN	5.524	53	0.47970	119.6	1	NaN	5.310	40	0.04808	114.4	1	NaN	4.284	53	0.13462	
NEGATIVE	1400474	126.7	1	NaN	6.544	35	0.71474	118.5	1	NaN	4.322	31	0.63034	114.1	1	NaN	3.985	29	0.76603	126.1	1	NaN	5.966	33	0.49038	121.4	1	NaN	4.209	35	0.10150	116.0	1	NaN	4.119	34	0.70620	130.1	1	NaN	5.511	45	0.19979	125.3	1	NaN	5.829	44	0.27671	118.1	1	NaN	5.206	30	0.50641	121.6	1	NaN	4.131	44	0.36966	111.4	1	NaN	3.880	59	0.25427	110.7	1	NaN	5.976	33	0.28098	
NEGATIVE	1410273	139.1	1	NaN	6.833	43	0.26282	115.7	1	NaN	3.268	49	0.79060	117.7	1	NaN	3.211	43	0.58974	133.3	1	NaN	7.365	47	0.23504	113.3	1	NaN	3.273	38	0.43376	118.5	1	NaN	4.091	34	0.56303	114.1	1	NaN	5.476	38	0.78632	110.3	1	NaN	5.651	36	0.83868	131.8	1	NaN	6.655	40	0.08974	123.0	1	NaN	5.426	48	0.31410	96.9	1	NaN	4.098	42	0.94765	109.1	1	NaN	5.018	32	0.36538	
NEGATIVE	1410360	128.2	1	NaN	5.618	53	0.66453	114.2	1	NaN	4.249	43	0.85684	104.3	1	NaN	3.266	38	0.99038	106.6	1	NaN	4.256	55	0.97436	107.5	1	NaN	2.899	57	0.79167	114.9	1	NaN	3.658	44	0.76068	116.4	1	NaN	5.381	42	0.70620	116.1	1	NaN	5.036	55	0.65919	99.8	1	NaN	4.172	47	0.96902	128.6	1	NaN	6.262	41	0.15171	99.5	1	NaN	4.917	45	0.88782	103.1	1	NaN	3.218	48	0.77885	
NEGATIVE	1410377	109.5	1	NaN	5.814	27	0.98825	118.4	1	NaN	4.919	36	0.63675	120.5	1	NaN	4.213	30	0.40705	114.8	1	NaN	5.346	40	0.86966	110.7	1	NaN	4.450	39	0.58974	110.7	1	NaN	4.693	37	0.91239	122.5	1	NaN	5.362	39	0.46474	109.3	1	NaN	4.280	25	0.86645	114.2	1	NaN	4.489	50	0.66132	105.1	1	NaN	4.424	33	0.89637	108.9	1	NaN	4.333	37	0.37714	98.2	1	NaN	3.370	32	0.95620	
NEGATIVE	1410400	122.9	1	NaN	5.995	40	0.83547	116.0	1	NaN	4.073	32	0.77137	120.7	1	NaN	5.353	26	0.39423	113.6	1	NaN	4.821	45	0.89316	118.0	1	NaN	4.353	48	0.19444	122.5	1	NaN	5.144	34	0.34936	119.3	1	NaN	5.719	41	0.61004	119.7	1	NaN	4.931	34	0.51175	112.5	1	NaN	5.073	43	0.72115	117.5	1	NaN	5.135	35	0.54274	114.3	1	NaN	5.063	34	0.15064	111.6	1	NaN	3.777	40	0.24466	
NEGATIVE	1410767	137.2	1	NaN	5.964	60	0.33868	120.6	1	NaN	3.081	72	0.52030	113.5	1	NaN	2.550	64	0.79808	124.3	1	NaN	4.807	60	0.55876	107.1	1	NaN	2.905	47	0.80342	110.9	1	NaN	2.885	60	0.90919	117.4	1	NaN	4.229	77	0.66774	116.1	1	NaN	3.787	56	0.65705	108.6	1	NaN	3.461	71	0.85684	113.8	1	NaN	4.599	65	0.66987	102.0	1	NaN	3.264	63	0.79701	104.9	1	NaN	2.525	64	0.67308	
NEGATIVE	1430601	126.7	1	NaN	5.801	32	0.71795	121.7	1	NaN	3.757	41	0.45940	110.9	1	NaN	3.729	32	0.90385	110.4	1	NaN	5.525	45	0.95085	110.2	1	NaN	3.277	40	0.62714	123.4	1	NaN	3.766	42	0.31410	101.0	1	NaN	3.052	41	0.98184	110.6	1	NaN	4.104	37	0.83227	115.2	1	NaN	4.854	38	0.61645	105.0	1	NaN	5.311	39	0.89850	105.7	1	NaN	2.751	51	0.58547	106.4	1	NaN	3.431	31	0.56197	
NEGATIVE	1430681	112.4	1	NaN	5.915	34	0.97970	121.1	1	NaN	4.191	37	0.50321	114.9	1	NaN	5.218	32	0.72650	115.9	1	NaN	5.289	42	0.84081	110.4	1	NaN	4.052	26	0.61218	107.5	1	NaN	3.356	36	0.97009	100.0	1	NaN	3.294	37	0.98825	94.8	1	NaN	3.529	39	0.99893	97.5	1	NaN	3.368	37	0.97970	95.1	1	NaN	4.746	35	0.98932	108.6	1	NaN	5.375	30	0.39637	108.2	1	NaN	3.242	44	0.42735	
NEGATIVE	1440170	142.9	1	NaN	7.587	45	0.16774	122.0	1	NaN	3.817	43	0.44444	116.4	1	NaN	3.513	48	0.65278	132.5	1	NaN	6.775	37	0.26175	115.7	1	NaN	4.082	43	0.29594	117.2	1	NaN	4.442	35	0.63889	122.7	1	NaN	4.224	41	0.45406	128.1	1	NaN	5.823	37	0.18376	138.3	1	NaN	7.244	45	0.02778	133.6	1	NaN	6.012	49	0.08333	96.8	1	NaN	3.993	41	0.95406	116.0	1	NaN	3.765	39	0.09722	
NEGATIVE	1440546	121.0	1	NaN	6.427	35	0.86859	116.7	1	NaN	4.669	29	0.74145	110.4	1	NaN	2.879	33	0.91239	132.2	1	NaN	6.164	49	0.26923	109.5	1	NaN	3.202	45	0.67308	110.4	1	NaN	3.870	33	0.92201	131.3	1	NaN	5.347	44	0.16987	130.2	1	NaN	6.025	35	0.14103	120.0	1	NaN	6.188	39	0.41453	126.4	1	NaN	6.654	34	0.19979	111.2	1	NaN	4.644	39	0.26175	97.8	1	NaN	3.621	31	0.96261	
NEGATIVE	1440736	170.1	1	NaN	11.252	32	0.00748	158.8	1	NaN	6.292	47	0.00321	158.4	1	NaN	6.579	45	0.00321	173.3	1	NaN	9.127	48	0.00321	125.7	1	NaN	4.105	37	0.04274	155.0	1	NaN	6.206	37	0.00534	163.4	1	NaN	7.573	37	0.00427	143.9	1	NaN	5.519	45	0.01068	152.4	1	NaN	6.978	45	0.00214	153.1	1	NaN	7.147	38	0.00641	135.9	1	NaN	6.623	36	0.00534	126.7	1	NaN	4.529	40	0.01175	
NEGATIVE	1450280	152.0	1	NaN	5.492	42	0.04808	122.2	1	NaN	3.483	44	0.42735	128.5	1	NaN	5.079	36	0.11004	134.3	1	NaN	7.131	40	0.19872	124.5	1	NaN	3.142	44	0.05128	121.9	1	NaN	4.288	40	0.37393	122.9	1	NaN	5.614	32	0.43803	124.6	1	NaN	6.934	38	0.29915	118.7	1	NaN	5.235	39	0.47543	117.4	1	NaN	6.211	32	0.54808	103.2	1	NaN	3.329	47	0.72970	117.5	1	NaN	5.785	36	0.07051	
NEGATIVE	1450326	126.7	1	NaN	5.672	41	0.71581	124.0	1	NaN	4.056	48	0.33761	127.8	1	NaN	4.053	38	0.12286	128.9	1	NaN	6.432	48	0.37821	114.8	1	NaN	4.825	34	0.34615	119.3	1	NaN	3.278	38	0.52137	128.6	1	NaN	5.482	49	0.25000	116.6	1	NaN	5.401	40	0.63568	117.3	1	NaN	5.216	47	0.53632	124.9	1	NaN	7.235	39	0.25321	104.8	1	NaN	3.752	41	0.64530	109.5	1	NaN	3.615	36	0.34188	
NEGATIVE	1470017	124.5	1	NaN	6.256	36	0.78953	117.8	1	NaN	3.310	52	0.68056	117.2	1	NaN	3.595	49	0.61325	113.7	1	NaN	4.347	42	0.89209	109.7	1	NaN	3.954	37	0.66453	121.0	1	NaN	4.305	44	0.42094	112.2	1	NaN	4.480	44	0.83547	101.3	1	NaN	4.060	42	0.97863	112.2	1	NaN	4.670	50	0.74145	100.8	1	NaN	4.391	42	0.95727	100.6	1	NaN	3.317	45	0.84188	100.1	1	NaN	3.995	32	0.90491	
NEGATIVE	1470296	128.7	1	NaN	6.325	36	0.64850	116.7	1	NaN	3.862	42	0.73718	108.1	1	NaN	2.407	34	0.95833	119.6	1	NaN	4.564	30	0.73077	105.5	1	NaN	4.019	36	0.87821	107.6	1	NaN	2.850	33	0.96795	122.7	1	NaN	6.406	38	0.45513	109.2	1	NaN	4.485	50	0.87073	116.2	1	NaN	6.092	37	0.58120	101.1	1	NaN	4.172	30	0.95299	112.8	1	NaN	4.260	45	0.21688	107.1	1	NaN	3.615	36	0.50214	
NEGATIVE	1470390	140.9	1	NaN	5.786	50	0.21368	116.6	1	NaN	3.441	59	0.74466	109.0	1	NaN	3.027	45	0.94124	136.7	1	NaN	5.415	61	0.14103	110.1	1	NaN	3.807	57	0.63889	111.7	1	NaN	3.182	53	0.88996	113.1	1	NaN	4.633	47	0.81197	125.4	1	NaN	3.989	56	0.27244	118.7	1	NaN	4.670	46	0.47436	127.0	1	NaN	4.110	40	0.18910	101.6	1	NaN	3.758	48	0.80662	101.7	1	NaN	2.739	59	0.83761	
NEGATIVE	1470400	130.7	1	NaN	5.580	46	0.58227	122.9	1	NaN	3.531	39	0.38462	110.0	1	NaN	3.369	44	0.92094	130.1	1	NaN	4.886	54	0.33440	109.1	1	NaN	3.441	46	0.69979	112.1	1	NaN	3.258	53	0.87821	116.6	1	NaN	3.873	50	0.69551	113.8	1	NaN	4.691	51	0.73291	116.0	1	NaN	5.205	56	0.59081	114.2	1	NaN	4.864	64	0.65491	102.7	1	NaN	4.165	47	0.75748	108.8	1	NaN	4.088	38	0.38355	
NEGATIVE	1470706	121.6	1	NaN	6.133	45	0.85684	118.2	1	NaN	3.930	31	0.64957	133.9	1	NaN	4.420	51	0.04487	118.4	1	NaN	4.976	45	0.76816	113.3	1	NaN	3.204	51	0.43483	121.4	1	NaN	3.562	51	0.40278	117.1	1	NaN	5.973	44	0.68056	119.9	1	NaN	4.726	45	0.50321	111.2	1	NaN	4.116	48	0.77671	119.5	1	NaN	4.523	46	0.46261	99.8	1	NaN	3.286	45	0.87393	110.2	1	NaN	3.474	46	0.30876	
NEGATIVE	1470743	132.6	1	NaN	6.311	44	0.50748	127.6	1	NaN	5.862	35	0.19231	114.6	1	NaN	3.400	46	0.74573	116.3	1	NaN	6.415	44	0.83227	108.8	1	NaN	3.938	39	0.71581	118.3	1	NaN	4.181	40	0.57051	114.6	1	NaN	4.615	45	0.76923	118.8	1	NaN	6.470	31	0.54701	110.2	1	NaN	4.257	39	0.81090	115.9	1	NaN	5.073	42	0.60043	114.1	1	NaN	4.035	49	0.16560	110.6	1	NaN	3.861	38	0.28846	
NEGATIVE	1500022	134.4	1	NaN	6.391	56	0.43056	116.2	1	NaN	3.704	31	0.75855	122.6	1	NaN	4.489	35	0.29915	118.1	1	NaN	4.944	41	0.77778	116.7	1	NaN	3.545	40	0.25107	117.1	1	NaN	4.429	30	0.64957	129.5	1	NaN	7.163	42	0.21902	112.1	1	NaN	5.169	37	0.79167	137.4	1	NaN	6.394	36	0.03846	125.4	1	NaN	5.879	51	0.23718	112.9	1	NaN	3.982	38	0.21047	111.6	1	NaN	3.673	52	0.24038	
NEGATIVE	1500452	141.8	1	NaN	6.784	31	0.18910	127.7	1	NaN	4.623	36	0.18910	136.2	1	NaN	5.725	37	0.02991	167.5	1	NaN	13.113	26	0.00641	129.6	1	NaN	4.196	46	0.02564	142.2	1	NaN	5.052	36	0.02564	138.8	1	NaN	6.477	44	0.05983	130.1	1	NaN	6.887	38	0.14316	129.3	1	NaN	5.840	40	0.12714	117.3	1	NaN	5.602	30	0.55021	119.5	1	NaN	4.917	29	0.04915	120.3	1	NaN	3.913	37	0.03739	
NEGATIVE	1500563	119.4	1	NaN	6.154	39	0.90064	119.6	1	NaN	5.399	32	0.57692	118.0	1	NaN	3.561	42	0.57265	109.7	1	NaN	5.818	37	0.95620	113.3	1	NaN	3.026	47	0.44017	119.9	1	NaN	3.305	45	0.50107	108.1	1	NaN	4.835	39	0.91987	110.3	1	NaN	6.511	31	0.84295	114.1	1	NaN	5.840	34	0.66667	104.4	1	NaN	3.933	39	0.91560	108.5	1	NaN	4.137	44	0.40171	103.2	1	NaN	3.545	31	0.77457	
NEGATIVE	1510372	136.4	1	NaN	5.592	30	0.36325	123.3	1	NaN	3.748	33	0.37073	110.0	1	NaN	3.739	39	0.92201	119.4	1	NaN	5.242	37	0.73825	119.9	1	NaN	5.089	32	0.13034	124.2	1	NaN	5.237	40	0.27244	108.9	1	NaN	4.728	45	0.90171	116.3	1	NaN	6.556	28	0.64957	98.0	1	NaN	4.700	27	0.97863	125.7	1	NaN	6.173	36	0.22115	105.4	1	NaN	4.379	39	0.60897	108.5	1	NaN	3.732	32	0.40171	
NEGATIVE	1510682	131.5	1	NaN	6.396	27	0.55128	122.6	1	NaN	2.883	32	0.40385	127.9	1	NaN	5.824	24	0.11966	136.1	1	NaN	6.106	34	0.15064	122.7	1	NaN	4.575	43	0.07265	117.7	1	NaN	3.683	39	0.60897	130.6	1	NaN	6.007	47	0.18590	123.4	1	NaN	5.690	38	0.34829	116.7	1	NaN	5.973	34	0.56197	118.8	1	NaN	6.688	36	0.49359	108.6	1	NaN	3.797	32	0.39530	109.1	1	NaN	3.301	28	0.36752	
NEGATIVE	1570193	130.0	1	NaN	6.528	41	0.60043	114.9	1	NaN	3.651	26	0.82692	122.2	1	NaN	4.853	28	0.32051	126.9	1	NaN	5.411	52	0.45513	112.5	1	NaN	2.939	39	0.47756	112.7	1	NaN	4.274	27	0.85577	116.9	1	NaN	5.240	51	0.68697	120.6	1	NaN	5.757	26	0.47329	123.4	1	NaN	6.126	27	0.28098	125.9	1	NaN	5.017	46	0.21368	121.4	1	NaN	6.278	33	0.03312	118.3	1	NaN	4.501	33	0.05769	
NEGATIVE	1570341	131.9	1	NaN	5.411	38	0.53312	122.1	1	NaN	3.800	55	0.43697	109.2	1	NaN	2.516	41	0.93803	118.0	1	NaN	5.715	52	0.78312	104.7	1	NaN	3.116	50	0.89957	115.7	1	NaN	3.206	54	0.72009	130.7	1	NaN	6.178	53	0.18269	117.8	1	NaN	4.250	48	0.58868	132.4	1	NaN	5.624	54	0.08226	136.6	1	NaN	5.129	63	0.04808	96.5	1	NaN	3.175	38	0.95940	113.9	1	NaN	4.926	50	0.15278	
NEGATIVE	1570376	130.6	1	NaN	5.421	53	0.58547	126.1	1	NaN	3.908	53	0.24573	110.4	1	NaN	3.613	34	0.91132	133.2	1	NaN	6.794	37	0.23932	120.2	1	NaN	5.731	33	0.12393	121.7	1	NaN	5.182	34	0.38996	134.2	1	NaN	6.704	47	0.10791	106.6	1	NaN	5.554	31	0.92308	115.9	1	NaN	3.802	31	0.59615	112.4	1	NaN	4.810	38	0.71581	116.9	1	NaN	4.444	34	0.08974	95.4	1	NaN	3.296	28	0.98504	
NEGATIVE	1570639	135.3	1	NaN	7.764	41	0.39850	108.1	1	NaN	2.615	45	0.97222	112.8	1	NaN	3.829	35	0.82799	117.0	1	NaN	4.604	47	0.81517	111.4	1	NaN	4.065	30	0.54915	114.2	1	NaN	3.907	34	0.79701	129.2	1	NaN	6.052	41	0.22650	118.0	1	NaN	5.731	46	0.57799	122.1	1	NaN	4.902	29	0.32479	130.0	1	NaN	6.983	45	0.12607	100.5	1	NaN	3.614	43	0.84829	105.0	1	NaN	3.909	49	0.66667	
NEGATIVE	1580093	124.8	1	NaN	5.510	44	0.78098	116.4	1	NaN	3.885	39	0.75214	120.2	1	NaN	4.284	33	0.42415	129.3	1	NaN	7.373	32	0.36325	110.6	1	NaN	3.210	36	0.59509	112.6	1	NaN	2.975	46	0.86111	131.0	1	NaN	6.974	37	0.17842	113.8	1	NaN	4.121	39	0.73184	121.0	1	NaN	5.164	38	0.36859	119.5	1	NaN	4.975	42	0.46154	107.6	1	NaN	2.846	43	0.46688	108.3	1	NaN	3.492	41	0.41560	
NEGATIVE	1580367	106.3	1	NaN	4.804	45	0.99359	118.7	1	NaN	3.299	51	0.62500	112.0	1	NaN	2.752	59	0.85791	110.8	1	NaN	4.928	43	0.94444	113.4	1	NaN	3.241	40	0.42842	120.7	1	NaN	4.460	33	0.43910	100.6	1	NaN	3.546	31	0.98504	104.5	1	NaN	3.518	47	0.94338	100.1	1	NaN	4.139	40	0.96795	101.8	1	NaN	6.500	41	0.94765	108.0	1	NaN	4.109	40	0.44338	108.2	1	NaN	3.829	51	0.42415	
NEGATIVE	1580608	177.4	1	NaN	7.195	52	0.00427	145.6	1	NaN	4.071	44	0.01175	139.9	1	NaN	5.622	34	0.01603	145.5	1	NaN	8.162	39	0.03846	130.5	1	NaN	5.220	36	0.01923	157.4	1	NaN	5.441	43	0.00427	148.3	1	NaN	8.996	28	0.01389	137.3	1	NaN	7.515	39	0.04808	133.9	1	NaN	5.024	46	0.06624	126.1	1	NaN	7.325	28	0.20833	136.9	1	NaN	5.235	43	0.00427	143.0	1	NaN	6.815	32	0.00214	
NEGATIVE	1660189	138.6	1	NaN	5.312	53	0.27991	116.3	1	NaN	4.356	41	0.75427	113.8	1	NaN	3.013	43	0.78098	122.0	1	NaN	5.130	53	0.65385	114.2	1	NaN	4.325	32	0.37286	114.9	1	NaN	4.514	41	0.75855	117.8	1	NaN	5.001	52	0.65705	111.8	1	NaN	4.173	37	0.80128	107.8	1	NaN	4.240	49	0.87393	105.3	1	NaN	4.555	47	0.89316	113.3	1	NaN	4.700	40	0.19017	110.5	1	NaN	3.951	37	0.29167	
NEGATIVE	1660672	148.3	1	NaN	10.064	32	0.07799	122.2	1	NaN	4.365	47	0.43162	124.5	1	NaN	6.668	34	0.21368	133.4	1	NaN	5.246	32	0.23077	105.7	1	NaN	4.400	28	0.86752	123.9	1	NaN	5.056	27	0.28739	116.1	1	NaN	6.614	23	0.71474	121.0	1	NaN	5.057	39	0.44979	116.7	1	NaN	5.769	35	0.56303	126.2	1	NaN	6.525	42	0.20513	104.4	1	NaN	4.836	32	0.66026	104.6	1	NaN	2.791	53	0.69551	
NEGATIVE	1690050	138.0	1	NaN	7.799	38	0.30769	115.3	1	NaN	2.345	28	0.82051	118.0	1	NaN	3.664	42	0.57799	126.8	1	NaN	7.739	35	0.46261	117.4	1	NaN	4.693	39	0.21474	109.9	1	NaN	3.077	43	0.93483	131.9	1	NaN	6.036	36	0.15705	124.3	1	NaN	5.478	36	0.31197	122.4	1	NaN	4.694	51	0.31517	120.7	1	NaN	7.144	30	0.41026	104.3	1	NaN	4.766	37	0.66453	109.1	1	NaN	4.279	40	0.36325	
NEGATIVE	1690133	146.1	1	NaN	5.861	44	0.10470	124.4	1	NaN	3.618	54	0.32158	122.7	1	NaN	3.725	41	0.29701	129.1	1	NaN	6.338	48	0.36859	113.8	1	NaN	3.345	38	0.40171	112.8	1	NaN	3.531	41	0.85043	121.1	1	NaN	4.869	38	0.52457	129.0	1	NaN	6.092	40	0.16987	115.0	1	NaN	5.438	41	0.62286	124.5	1	NaN	7.202	38	0.27137	106.4	1	NaN	4.268	42	0.54594	107.8	1	NaN	3.012	45	0.45192	
NEGATIVE	1690341	138.7	1	NaN	7.321	50	0.27671	125.1	1	NaN	4.048	33	0.28312	122.7	1	NaN	3.906	48	0.29060	133.7	1	NaN	5.426	59	0.21047	120.3	1	NaN	5.057	48	0.11966	119.4	1	NaN	3.852	26	0.51496	125.4	1	NaN	5.759	43	0.34829	127.1	1	NaN	6.227	39	0.22222	125.0	1	NaN	5.102	33	0.23077	124.1	1	NaN	5.492	35	0.28098	109.2	1	NaN	4.648	44	0.35897	106.3	1	NaN	2.662	49	0.57051	
NEGATIVE	1690681	128.4	1	NaN	5.578	41	0.66026	119.8	1	NaN	2.945	42	0.56731	114.1	1	NaN	3.763	40	0.76923	137.1	1	NaN	6.976	36	0.13141	116.8	1	NaN	3.411	42	0.24573	123.9	1	NaN	4.098	46	0.28632	129.8	1	NaN	5.810	39	0.21047	121.7	1	NaN	5.405	51	0.41346	117.6	1	NaN	5.195	46	0.52991	129.6	1	NaN	4.986	41	0.13141	111.7	1	NaN	5.259	32	0.24573	104.9	1	NaN	2.967	40	0.66987	
NEGATIVE	1690711	152.4	1	NaN	6.249	43	0.04701	121.7	1	NaN	3.805	51	0.46047	113.3	1	NaN	3.332	35	0.81303	132.6	1	NaN	6.311	35	0.25427	101.4	1	NaN	3.344	39	0.96795	124.1	1	NaN	3.580	48	0.27671	133.0	1	NaN	8.118	38	0.12607	112.4	1	NaN	4.266	31	0.78312	125.6	1	NaN	4.806	36	0.21581	129.3	1	NaN	6.052	40	0.13675	107.8	1	NaN	3.590	34	0.45085	112.9	1	NaN	4.887	39	0.19231	
NEGATIVE	1710376	135.0	1	NaN	7.637	39	0.41026	126.4	1	NaN	3.750	37	0.23397	121.1	1	NaN	3.734	49	0.36966	129.0	1	NaN	5.709	45	0.37286	114.0	1	NaN	4.640	40	0.38782	122.1	1	NaN	5.127	36	0.36432	116.7	1	NaN	5.385	42	0.69338	111.2	1	NaN	4.052	39	0.82051	122.4	1	NaN	3.919	47	0.31410	127.8	1	NaN	4.812	55	0.16987	104.1	1	NaN	3.525	40	0.67415	103.3	1	NaN	3.738	40	0.76923	
NEGATIVE	1710433	149.8	1	NaN	6.508	48	0.06624	121.7	1	NaN	3.236	49	0.46261	117.9	1	NaN	2.865	50	0.58120	125.0	1	NaN	5.335	51	0.52778	114.7	1	NaN	3.729	43	0.35256	114.4	1	NaN	4.368	42	0.79060	127.1	1	NaN	6.239	47	0.29380	133.7	1	NaN	5.501	43	0.08440	135.9	1	NaN	5.546	60	0.04380	116.4	1	NaN	4.503	42	0.58120	111.3	1	NaN	4.155	48	0.25534	104.1	1	NaN	3.001	37	0.71795	
NEGATIVE	1710494	132.1	1	NaN	4.501	41	0.52350	129.1	1	NaN	4.177	30	0.14850	126.2	1	NaN	5.905	35	0.15598	129.3	1	NaN	6.338	30	0.36432	108.1	1	NaN	4.136	30	0.75962	120.0	1	NaN	4.479	29	0.49038	118.0	1	NaN	6.705	35	0.65171	103.3	1	NaN	3.143	41	0.95513	110.7	1	NaN	5.173	39	0.80128	104.0	1	NaN	5.123	30	0.92201	103.5	1	NaN	4.462	39	0.71368	107.6	1	NaN	3.889	26	0.46688	
NEGATIVE	1710639	133.1	1	NaN	7.554	39	0.48504	109.3	1	NaN	3.480	34	0.95513	112.0	1	NaN	3.478	41	0.85897	112.1	1	NaN	6.372	29	0.92735	103.1	1	NaN	3.295	40	0.94338	116.9	1	NaN	3.934	39	0.66667	104.2	1	NaN	5.585	33	0.96261	117.6	1	NaN	5.205	36	0.59615	106.9	1	NaN	5.200	27	0.88782	110.9	1	NaN	4.230	39	0.76603	103.7	1	NaN	4.087	39	0.70406	99.4	1	NaN	3.839	33	0.92949	
NEGATIVE	1740240	125.9	1	NaN	6.092	40	0.74466	118.0	1	NaN	2.853	36	0.66774	120.1	1	NaN	4.242	31	0.43162	120.5	1	NaN	6.202	43	0.69979	112.0	1	NaN	3.842	37	0.51603	133.6	1	NaN	6.512	40	0.08654	112.4	1	NaN	4.391	41	0.83120	114.9	1	NaN	7.312	34	0.69872	110.5	1	NaN	4.316	47	0.80662	104.9	1	NaN	4.629	37	0.90278	102.5	1	NaN	4.307	41	0.77885	107.8	1	NaN	3.423	41	0.44872	
NEGATIVE	1740390	151.0	1	NaN	7.243	33	0.05449	136.3	1	NaN	5.806	34	0.04808	139.0	1	NaN	5.174	37	0.02030	140.1	1	NaN	8.104	29	0.08868	113.2	1	NaN	3.464	42	0.44231	139.6	1	NaN	5.270	31	0.03526	125.5	1	NaN	4.887	48	0.34295	131.3	1	NaN	6.233	37	0.11645	127.0	1	NaN	5.620	49	0.18056	108.0	1	NaN	5.200	30	0.84402	126.1	1	NaN	5.561	29	0.01389	118.4	1	NaN	4.035	30	0.05662	
NEGATIVE	1740646	134.8	1	NaN	7.060	36	0.42201	122.2	1	NaN	2.890	42	0.42628	123.2	1	NaN	4.267	39	0.27030	119.1	1	NaN	6.586	36	0.75214	113.3	1	NaN	4.665	35	0.43162	117.6	1	NaN	4.013	47	0.61111	116.7	1	NaN	4.328	44	0.69124	127.3	1	NaN	8.115	28	0.21474	105.5	1	NaN	4.162	44	0.91132	109.0	1	NaN	5.391	42	0.82051	103.0	1	NaN	4.473	35	0.73932	112.4	1	NaN	3.830	48	0.20833	
NEGATIVE	1770068	115.7	1	NaN	5.308	41	0.95299	125.2	1	NaN	4.056	53	0.28098	111.6	1	NaN	3.147	46	0.87179	117.2	1	NaN	3.997	46	0.80556	107.7	1	NaN	2.714	43	0.77885	116.5	1	NaN	3.546	35	0.68056	105.2	1	NaN	5.395	38	0.95727	103.0	1	NaN	3.723	47	0.96047	109.3	1	NaN	5.004	36	0.83974	105.8	1	NaN	5.239	36	0.88462	106.2	1	NaN	4.233	48	0.56303	108.4	1	NaN	3.335	39	0.40705	
